language,doc_id,upos_raw,deprel_raw,upos,deprel_base,n,status
la,phi0690.phi003.perseus-lat1.tb.xml,CCONJ,cc,CCONJ,cc,39,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,DET,advcl:pred,DET,advcl,1,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,DET,det,DET,det,21,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,DET,nsubj,DET,nsubj,9,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,DET,nsubj:pass,DET,nsubj,2,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,DET,obj,DET,obj,6,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,DET,obl,DET,obl,1,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,DET,root,DET,root,1,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,NOUN,appos,NOUN,appos,1,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,NOUN,conj,NOUN,conj,12,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,NOUN,nmod,NOUN,nmod,12,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,NOUN,nsubj,NOUN,nsubj,37,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,NOUN,nsubj:pass,NOUN,nsubj,4,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,NOUN,obj,NOUN,obj,36,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,NOUN,obl,NOUN,obl,52,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,NOUN,obl:arg,NOUN,obl,8,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,NOUN,root,NOUN,root,2,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,NOUN,xcomp,NOUN,xcomp,3,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,NUM,nummod,NUM,nummod,3,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,NUM,obj,NUM,obj,1,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,PART,advmod:emph,PART,advmod,2,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,PART,advmod:neg,PART,advmod,9,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,PART,discourse,PART,discourse,1,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,PRON,nsubj,PRON,nsubj,4,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,PRON,obj,PRON,obj,8,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,PRON,obl,PRON,obl,4,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,PRON,obl:arg,PRON,obl,2,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,PROPN,ccomp,NOUN,ccomp,1,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,PROPN,conj,NOUN,conj,1,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,PROPN,flat,NOUN,flat,1,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,PROPN,flat:name,NOUN,flat,1,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,PROPN,nmod,NOUN,nmod,6,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,PROPN,nsubj,NOUN,nsubj,11,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,PROPN,nsubj:pass,NOUN,nsubj,1,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,PROPN,obj,NOUN,obj,4,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,PROPN,obl,NOUN,obl,4,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,PROPN,obl:arg,NOUN,obl,1,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,PROPN,vocative,NOUN,vocative,1,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,PUNCT,punct,PUNCT,punct,134,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,SCONJ,mark,SCONJ,mark,8,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,VERB,acl,VERB,acl,2,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,VERB,acl:relcl,VERB,acl,3,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,VERB,advcl,VERB,advcl,26,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,VERB,advcl:abs,VERB,advcl,3,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,VERB,amod,VERB,amod,7,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,VERB,ccomp,VERB,ccomp,4,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,VERB,conj,VERB,conj,22,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,VERB,csubj,VERB,csubj,4,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,VERB,nmod,VERB,nmod,12,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,VERB,obl,VERB,obl,1,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,VERB,parataxis,VERB,parataxis,1,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,VERB,root,VERB,root,65,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,VERB,xcomp,VERB,xcomp,14,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADJ,advcl,ADJ,advcl,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADJ,advcl:cmp,ADJ,advcl,2,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADJ,advcl:pred,ADJ,advcl,2,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADJ,advmod,ADJ,advmod,7,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADJ,amod,ADJ,amod,183,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADJ,ccomp,ADJ,ccomp,2,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADJ,conj,ADJ,conj,10,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADJ,nmod,ADJ,nmod,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADJ,nsubj,ADJ,nsubj,3,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADJ,nsubj:pass,ADJ,nsubj,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADJ,obj,ADJ,obj,5,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADJ,obl,ADJ,obl,2,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADJ,root,ADJ,root,13,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADJ,vocative,ADJ,vocative,2,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADJ,xcomp,ADJ,xcomp,10,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADP,case,ADP,case,89,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADP,cc,ADP,cc,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADV,acl,ADV,acl,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADV,advmod,ADV,advmod,79,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADV,advmod:emph,ADV,advmod,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADV,advmod:lmod,ADV,advmod,14,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADV,advmod:tmod,ADV,advmod,11,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADV,conj,ADV,conj,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADV,discourse,ADV,discourse,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADV,mark,ADV,mark,4,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,ADV,orphan,ADV,orphan,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,AUX,aux:pass,AUX,aux,2,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,AUX,cop,AUX,cop,39,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,CCONJ,advmod,CCONJ,advmod,3,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,CCONJ,advmod:emph,CCONJ,advmod,8,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,CCONJ,cc,CCONJ,cc,188,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,DET,advmod,DET,advmod,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,DET,amod,DET,amod,2,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,DET,conj,DET,conj,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,DET,det,DET,det,67,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,DET,det:numgov,DET,det,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,DET,nmod,DET,nmod,3,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,DET,nsubj,DET,nsubj,29,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,DET,nsubj:pass,DET,nsubj,2,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,DET,obj,DET,obj,19,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,DET,obl,DET,obl,7,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,DET,obl:arg,DET,obl,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,DET,orphan,DET,orphan,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,INTJ,discourse,INTJ,discourse,3,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,NOUN,advcl,NOUN,advcl,5,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,NOUN,advcl:cmp,NOUN,advcl,2,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,NOUN,advcl:pred,NOUN,advcl,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,NOUN,appos,NOUN,appos,2,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,NOUN,ccomp,NOUN,ccomp,3,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,NOUN,conj,NOUN,conj,42,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,NOUN,nmod,NOUN,nmod,72,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,NOUN,nsubj,NOUN,nsubj,109,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,NOUN,nsubj:pass,NOUN,nsubj,32,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,NOUN,obj,NOUN,obj,169,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,NOUN,obl,NOUN,obl,173,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,NOUN,obl:arg,NOUN,obl,17,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,NOUN,obl:cmp,NOUN,obl,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,NOUN,orphan,NOUN,orphan,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,NOUN,root,NOUN,root,7,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,NOUN,vocative,NOUN,vocative,8,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,NOUN,xcomp,NOUN,xcomp,4,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,NUM,nummod,NUM,nummod,6,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PART,advmod:emph,PART,advmod,8,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PART,advmod:neg,PART,advmod,13,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PART,discourse,PART,discourse,5,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PRON,acl:relcl,PRON,acl,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PRON,ccomp,PRON,ccomp,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PRON,nmod,PRON,nmod,2,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PRON,nsubj,PRON,nsubj,20,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PRON,nsubj:pass,PRON,nsubj,4,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PRON,obj,PRON,obj,25,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PRON,obl,PRON,obl,15,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PRON,obl:arg,PRON,obl,9,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PRON,root,PRON,root,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PROPN,advcl:pred,NOUN,advcl,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PROPN,conj,NOUN,conj,7,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PROPN,conj:expl,NOUN,conj,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PROPN,nmod,NOUN,nmod,9,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PROPN,nsubj,NOUN,nsubj,22,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PROPN,nsubj:pass,NOUN,nsubj,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PROPN,obj,NOUN,obj,13,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PROPN,obl,NOUN,obl,3,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PROPN,obl:arg,NOUN,obl,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PROPN,orphan,NOUN,orphan,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PROPN,vocative,NOUN,vocative,3,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PROPN,xcomp,NOUN,xcomp,2,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,PUNCT,punct,PUNCT,punct,422,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,SCONJ,cc,SCONJ,cc,3,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,SCONJ,mark,SCONJ,mark,40,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,VERB,acl,VERB,acl,13,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,VERB,acl:relcl,VERB,acl,18,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,VERB,advcl,VERB,advcl,53,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,VERB,advcl:abs,VERB,advcl,17,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,VERB,advcl:pred,VERB,advcl,2,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,VERB,amod,VERB,amod,22,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,VERB,ccomp,VERB,ccomp,21,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,VERB,ccomp:reported,VERB,ccomp,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,VERB,conj,VERB,conj,140,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,VERB,conj:expl,VERB,conj,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,VERB,csubj,VERB,csubj,8,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,VERB,nmod,VERB,nmod,37,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,VERB,nsubj,VERB,nsubj,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,VERB,obj,VERB,obj,2,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,VERB,obl,VERB,obl,2,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,VERB,orphan,VERB,orphan,1,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,VERB,parataxis,VERB,parataxis,3,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,VERB,root,VERB,root,162,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,VERB,xcomp,VERB,xcomp,39,PROVISIONAL
la,phi0959.phi006.perseus-lat1.tb.xml,X,cc,X,cc,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADJ,acl:relcl,ADJ,acl,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADJ,advcl,ADJ,advcl,4,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADJ,advcl:cmp,ADJ,advcl,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADJ,advmod,ADJ,advmod,5,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADJ,amod,ADJ,amod,203,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADJ,appos,ADJ,appos,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADJ,ccomp,ADJ,ccomp,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADJ,conj,ADJ,conj,19,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADJ,conj:expl,ADJ,conj,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADJ,nmod,ADJ,nmod,3,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADJ,nsubj,ADJ,nsubj,9,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADJ,nsubj:pass,ADJ,nsubj,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADJ,obj,ADJ,obj,22,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADJ,obl,ADJ,obl,7,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADJ,root,ADJ,root,21,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADJ,xcomp,ADJ,xcomp,18,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADP,case,ADP,case,269,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADP,mark,ADP,mark,2,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADV,advmod,ADV,advmod,322,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADV,advmod:emph,ADV,advmod,26,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADV,advmod:lmod,ADV,advmod,6,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADV,advmod:tmod,ADV,advmod,48,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADV,appos,ADV,appos,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADV,case,ADV,case,3,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADV,conj,ADV,conj,8,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADV,discourse,ADV,discourse,17,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADV,mark,ADV,mark,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADV,nmod,ADV,nmod,3,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADV,obj,ADV,obj,7,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADV,obl,ADV,obl,3,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,ADV,root,ADV,root,2,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,AUX,cop,AUX,cop,89,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,CCONJ,advmod,CCONJ,advmod,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,CCONJ,advmod:emph,CCONJ,advmod,7,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,CCONJ,cc,CCONJ,cc,272,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,CCONJ,conj,CCONJ,conj,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,CCONJ,root,CCONJ,root,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,DET,acl:relcl,DET,acl,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,DET,amod,DET,amod,4,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,DET,conj,DET,conj,7,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,DET,det,DET,det,170,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,DET,iobj,DET,iobj,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,DET,nmod,DET,nmod,18,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,DET,nsubj,DET,nsubj,50,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,DET,nsubj:pass,DET,nsubj,5,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,DET,obj,DET,obj,45,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,DET,obl,DET,obl,20,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,DET,obl:arg,DET,obl,4,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,DET,root,DET,root,3,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,INTJ,discourse,INTJ,discourse,10,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,INTJ,obj,INTJ,obj,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NOUN,acl,NOUN,acl,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NOUN,acl:relcl,NOUN,acl,4,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NOUN,advcl,NOUN,advcl,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NOUN,advcl:cmp,NOUN,advcl,11,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NOUN,amod,NOUN,amod,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NOUN,appos,NOUN,appos,11,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NOUN,ccomp,NOUN,ccomp,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NOUN,conj,NOUN,conj,98,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NOUN,conj:expl,NOUN,conj,3,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NOUN,nmod,NOUN,nmod,98,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NOUN,nsubj,NOUN,nsubj,169,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NOUN,nsubj:pass,NOUN,nsubj,43,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NOUN,obj,NOUN,obj,359,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NOUN,obl,NOUN,obl,291,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NOUN,obl:arg,NOUN,obl,17,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NOUN,orphan,NOUN,orphan,2,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NOUN,parataxis,NOUN,parataxis,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NOUN,root,NOUN,root,33,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NOUN,vocative,NOUN,vocative,7,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NOUN,xcomp,NOUN,xcomp,14,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NUM,nsubj,NUM,nsubj,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NUM,nsubj:pass,NUM,nsubj,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NUM,nummod,NUM,nummod,33,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,NUM,obj,NUM,obj,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PART,advmod:emph,PART,advmod,3,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PART,advmod:neg,PART,advmod,65,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PART,discourse,PART,discourse,54,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PRON,advcl,PRON,advcl,2,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PRON,conj,PRON,conj,3,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PRON,det,PRON,det,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PRON,iobj,PRON,iobj,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PRON,nmod,PRON,nmod,27,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PRON,nsubj,PRON,nsubj,125,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PRON,nsubj:pass,PRON,nsubj,8,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PRON,obj,PRON,obj,95,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PRON,obl,PRON,obl,46,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PRON,obl:arg,PRON,obl,34,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PRON,root,PRON,root,3,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PROPN,advcl:cmp,NOUN,advcl,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PROPN,appos,NOUN,appos,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PROPN,conj,NOUN,conj,3,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PROPN,flat,NOUN,flat,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PROPN,flat:name,NOUN,flat,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PROPN,flat:redup,NOUN,flat,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PROPN,nmod,NOUN,nmod,16,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PROPN,nsubj,NOUN,nsubj,72,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PROPN,nsubj:pass,NOUN,nsubj,3,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PROPN,obj,NOUN,obj,11,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PROPN,obl,NOUN,obl,11,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PROPN,obl:arg,NOUN,obl,6,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PROPN,orphan,NOUN,orphan,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PROPN,vocative,NOUN,vocative,5,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,PUNCT,punct,PUNCT,punct,1043,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,SCONJ,case,SCONJ,case,6,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,SCONJ,cc,SCONJ,cc,5,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,SCONJ,mark,SCONJ,mark,177,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,VERB,acl,VERB,acl,23,PROVISIONAL
